movie_ID,IMDB_ID,title,vote_average,vote_count,status,Release Date,Budget,Revenue,Popularity,Runtime,Language,Genres,Production Companies,Director,Top Cast,Keywords
16938,tt0071222,Black Christmas,6.929,843,Released,1974-10-11,686000,4000000,1.582,98,en,"Horror, Mystery, Thriller","August Films, Film Funding Ltd. of Canada, Vision IV, Canadian Film Development Corporation, Famous Players",Bob Clark,"Olivia Hussey, Keir Dullea, Margot Kidder","winter, pregnancy, toronto, canada, murder, serial killer, slasher, police officer, killer, alcoholic, attic, voyeurism, christmas horror, sorority house, missing daughter, obscene telephone call, christmas, hiding in attic, comedic relief, holiday horror"
13121,tt0780622,Teeth,5.367,755,Released,2008-01-18,2000000,2340110,1.7123,94,en,"Comedy, Horror","Teeth, Pierpoline Films",Mitchell Lichtenstein,"Jess Weixler, John Hensley, Josh Pais","sexual assault, chastity, horror comedy, body horror, teen scream"
11386,tt0104036,The Crying Game,6.828,763,Released,1992-09-02,3705538,62548947,2.6502,112,en,"Crime, Drama, Thriller","Palace Pictures, Nippon Film Development and Finance Inc., Eurotrustees, British Screen Productions, Channel Four Films",Neil Jordan,"Stephen Rea, Miranda Richardson, Jaye Davidson","love of one's life, transsexuality, hostage, northern ireland, teenage crush, soldier, ira (irish republican army), political unrest, gender dysphoria, cautionary, transgender, critical, lqbtq, disheartening, distressing, hopeful, optimistic, sympathetic"
3040,tt0403358,Night Watch,6.2,744,Released,2004-07-08,10000000,50336279,1.1732,114,ru,"Fantasy, Action, Thriller","Bazelevs Production, Tabbak, Channel One",Timur Bekmambetov,"Konstantin Khabenskiy, Vladimir Menshov, Galina Tyunina","witch, airplane, fight, subway, guard, moscow, russia"
328589,tt3722070,The Lady in the Van,6.421,757,Released,2015-10-30,6000000,41387687,2.4978,104,en,"Comedy, Drama","BBC Film, TriStar Pictures",Nicholas Hytner,"Maggie Smith, Alex Jennings, Frances de la Tour","van, london, england, based on novel or book, england, homelessness, biography, based on true story, alter ego, poverty"
10907,tt0029843,The Adventures of Robin Hood,7.5,766,Released,1938-05-13,2033000,3981000,2.5,102,en,"Adventure, Romance, History, Action",Warner Bros. Pictures,William Keighley,"Errol Flynn, Olivia de Havilland, Basil Rathbone","sword, repayment, robin hood, archer, richard the lionheart, sherwood forest, sword fight, nottingham, historical fiction, disguise, swashbuckler, medieval, technicolor, based on myths, legends or folklore, saxons, action hero, 12th century, vigilante justice, cheerful, excited"
1494,tt0473444,Curse of the Golden Flower,6.852,749,Released,2006-12-14,45000000,78568977,3.0457,114,zh,"Action, Drama, Fantasy","Beijing New Picture Film Co. Ltd., Elite Group Enterprises, Film Partner International, Sony Pictures Classics, Edko Films, Focus Features, Picasso Pictures",Zhang Yimou,"Chow Yun-Fat, Gong Li, Jay Chou","empire, plan, secret love, martial arts, china, swordplay, fight, toxication, marriage crisis, poison, secret society, palace, forbidden love, heir to the throne, battle for power, royal family, tang dynasty, pomp, based on play or musical, sword fight, betrayal, period drama, historical, wuxia, power struggle, poisoning, 7th century"
48838,tt1213648,London Boulevard,5.87,758,Released,2010-11-10,25000000,8307227,1.548,103,en,"Drama, Crime","London Boulevard, GK Films, Henceforth, Projection Pictures, Mandate International",William Monahan,"Colin Farrell, Keira Knightley, David Thewlis","loss of loved one, gangster, paparazzi, murdered sister, death, duringcreditsstinger"
8975,tt0419946,The Marine,6.0,769,Released,2006-10-13,20000000,22165608,2.075,92,en,Action,"Pacific Film and Television Commission, WWE Studios, 20th Century Fox",John Bonito,"John Cena, Kelly Carlson, Robert Patrick","kidnapping, macho, swamp, south carolina, iraq war, commando, ex-marine, diamond heist, military discharge"
11569,tt0104409,Hellraiser III: Hell on Earth,5.669,763,Released,1992-09-11,5000000,12534961,1.4569,93,en,"Horror, Thriller","Dimension Films, Fifth Avenue Entertainment, Trans Atlantic Entertainment, Lakeshore International",Anthony Hickox,"Terry Farrell, Doug Bradley, Kevin Bernhardt","nightclub, game of dice, sculpture, pinhead, cenobyten, reporter, puzzle box, evil, cenobite"
10956,tt0245686,Joe Dirt,5.58,739,Released,2001-04-10,17700000,30987695,2.2892,91,en,"Mystery, Adventure, Comedy, Romance, Drama","Columbia Pictures, Happy Madison Productions, RSC Media",Dennie Gordon,"David Spade, Dennis Miller, Brittany Daniel","trailer park, parent child relationship, loss of loved one, white trash, grand canyon, looking for  birth parents, road trip, crude humor, meteorite, redneck, janitor, child abandonment, mullet, woman director, flatulence"
268238,tt2555736,The Second Best Exotic Marigold Hotel,6.42,726,Released,2015-02-26,10000000,86000000,1.2363,122,en,"Drama, Comedy","Fox Searchlight Pictures, Participant, Blueprint Pictures",John Madden,"Dev Patel, Judi Dench, Richard Gere","affectation, india, retirement home, zealous, wonder, amused, appreciative, assertive, awestruck, celebratory, cheerful, sympathetic"
10354,tt0139668,True Crime,6.5,772,Released,1999-03-19,55000000,16700000,1.5843,127,en,"Drama, Crime, Thriller, Mystery","The Zanuck Company, Malpaso Productions, Warner Bros. Pictures",Clint Eastwood,"Clint Eastwood, Isaiah Washington, LisaGay Hamilton","journalist, death penalty, death row, doomed man, ambition, recovering alcoholic"
16553,tt0412922,Little Manhattan,7.207,721,Released,2005-09-26,385373,1117920,1.9681,90,en,"Comedy, Romance","Regency Enterprises, New Regency Pictures, Epsilon Motion Pictures, Pariah",Mark Levin,"Josh Hutcherson, Charlie Ray, Bradley Whitford","new york city, jealousy, dreams, marriage, karate, flower girl, love, television producer, school, divorce, first love, manhattan, new york city, interracial adoption"
10423,tt0106770,Dragon: The Bruce Lee Story,6.91,753,Released,1993-05-07,14000000,63513743,2.7301,119,en,"Drama, History, Action","Raffaella De Laurentiis Productions, Universal Pictures, Dragon Productions, Orange Sky Golden Harvest",Rob Cohen,"Jason Scott Lee, Lauren Holly, Robert Wagner","martial arts, kung fu, life and death, training, biography, hong kong, hollywood"
526050,tt8085790,Little,6.9,723,Released,2019-04-04,20000000,17399000,2.0933,108,en,"Comedy, Fantasy, Romance","Will Packer Productions, Universal Pictures, Legendary Pictures, Khalabo Ink Society, Perfect World Pictures",Tina Gordon,"Regina Hall, Issa Rae, Marsai Martin","friendship, dreams, business woman, bullying, personal assistant, life lessons, body switch, black cinema, business owner, tech-mogul, high-profile client"
12177,tt0811138,The Love Guru,4.074,725,Released,2008-06-20,62000000,40854735,1.6645,87,en,"Comedy, Romance","Paramount Pictures, Internationale Filmproduktion Poseidon, LSG Productions, Love Guru Productions, Michael De Luca Productions, Nomoneyfun Films, Spyglass Entertainment",Marco Schnabel,"Mike Myers, Jessica Alba, Justin Timberlake","sports, ice hockey, guru, india, spiritualist, broken heart, self-help, stanley cup, chastity, ashram, expert"
11973,tt0146309,Thirteen Days,7.031,766,Released,2000-12-25,80000000,34566746,2.524,145,en,"History, Thriller","New Line Cinema, Beacon Pictures",Roger Donaldson,"Kevin Costner, Bruce Greenwood, Steven Culp","usa president, politics, atomic bomb, cold war, john f. kennedy, threat, cuban missile crisis, diplomacy, 1960s"
625,tt0087553,The Killing Fields,7.5,751,Released,1984-11-23,14400000,34700291,1.9229,142,en,"Drama, History, War","Goldcrest, Enigma Productions, International Film Investors",Roland Joffé,"Sam Waterston, Haing S. Ngor, John Malkovich","journalist, vietnam, cambodia, civil war, based on novel or book, photographer, mass murder, 1970s, evacuation, embassy, national socialist party, killing fields, red khmer, pol pot, pulitzer prize, based on true story, brutality, genocide, communism, violence"
2359,tt0386032,Sicko,7.4,717,Released,2007-05-18,9000000,24538513,1.1537,123,en,"Documentary, Comedy, Drama","The Weinstein Company, Dog Eat Dog Films",Michael Moore,"Michael Moore, Tony Benn, Tucker Albrizzi","corruption, bureaucracy, cuba, medicine, guantanamo bay, health care reform   , health care, assurance, money, hospital, doctor, illness, existence, insurance company"
10163,tt0104692,The Lawnmower Man,5.604,759,Released,1992-03-05,10000000,32100816,1.9937,108,en,"Science Fiction, Horror","Allied Vision, New Line Cinema",Brett Leonard,"Jeff Fahey, Pierce Brosnan, Jenny Wright","dreams, virtual reality, technology, chimp, manipulation, botanist, lemonade, revenge, cyberpunk, scientist, cyberspace, surveillance, based on short story, intelligent, world domination, supernatural power"
791,tt0432291,The Fog,4.512,761,Released,2005-10-14,18000000,46201432,2.0685,100,en,"Horror, Mystery","Revolution Studios, Debra Hill Productions, Columbia Pictures, StudioCanal",Rupert Wainwright,"Tom Welling, Maggie Grace, Selma Blair","sea, small town, ship, gold, island, california, fire, beach, penalty, parent child relationship, prophecy, sword, cemetery, narration, beheading, fog, leprosy, lighthouse, ghost ship, weather service, unatoned crime, remake, killer, denunciation, supernatural power, supernatural horror"
250349,tt3202120,Barbecue,5.831,703,Released,2014-04-30,6000000,14348529,1.0339,98,fr,Comedy,"Cinéfrance 1888, Same Player, StudioCanal, TF1 Films Production",Eric Lavaine,"Lambert Wilson, Franck Dubosc, Florence Foresti",
11302,tt0066808,Bananas,6.7,754,Released,1971-04-28,2000000,11833696,1.525,82,en,Comedy,"Jack Rollins & Charles H. Joffe Productions, United Artists",Woody Allen,"Woody Allen, Louise Lasser, Carlos Montalbán","revolution, political activism, loser, banana republic, anarchic comedy"
2009,tt1032846,"4 Months, 3 Weeks and 2 Days",7.544,747,Released,2007-08-24,852510,1185783,1.3155,114,ro,Drama,"Saga Film, Mobra Films, CNC",Cristian Mungiu,"Anamaria Marinca, Laura Vasiliu, Vlad Ivanov","hotel room, rape, sexual abuse, bureaucracy, totalitarian regime, cohabitant, female friendship, dormitory, best friend, contraception, unwanted pregnancy, communism, romanian, college student, 1980s, abortion"
10493,tt0097162,Dead Calm,6.6,764,Released,1989-04-07,10400000,7825000,1.726,96,en,"Thriller, Horror","Kennedy Miller Productions, Warner Bros. Pictures",Phillip Noyce,"Nicole Kidman, Sam Neill, Billy Zane","australia, sense of guilt, toxication, loss of loved one, yacht, shipwreck, sailing trip, car crash, home invasion, killing a dog, sinking boat, sail boat, survival at sea, at sea, couple terrorized, man gets between a couple, stranded at sea"
10678,tt0305669,Bringing Down the House,6.0,707,Released,2003-03-07,20000000,132700000,1.2365,105,en,"Comedy, Drama","Touchstone Pictures, Hyde Park Entertainment",Adam Shankman,"Steve Martin, Queen Latifah, Eugene Levy","prison, workaholic, parent child relationship, love at first sight, ex-boyfriend, support, mistaken identity, prison escape, lawyer, female prisoner, racist remark, racism, los angeles, california, divorce, bank robbery, catfight, single father, racial stereotype, wrongful conviction, country club, online dating, divorced man, online chat, catfishing, pool party, all work no play"
11587,tt0099528,The Exorcist III,6.267,782,Released,1990-08-17,9300000,39024251,3.0319,110,en,Horror,Morgan Creek Entertainment,William Peter Blatty,"George C. Scott, Ed Flanders, Brad Dourif","death penalty, religion and supernatural, suspicion of murder, investigation, exorcism, doomed man, halloween, possession, psychiatric hospital, priest, series of murders, missing person, catholic church, demonic possession, macabre, supernatural horror, mischievous, whimsical"
796185,tt12672536,The Three Musketeers: D'Artagnan,6.957,1262,Released,2023-04-05,27500000,31843086,4.5665,121,fr,"Adventure, Action, Drama, History","Pathé, Chapter 2, M6 Films, Constantin Film, ZDF, uMedia, DeAPlaneta",Martin Bourboulon,"François Civil, Vincent Cassel, Romain Duris","sword, musketeer, 1620s, three musketeers"
8095,tt0056937,Cleopatra,7.045,771,Released,1963-06-12,44000000,57779280,15.0588,251,en,"Drama, History, Romance","MCL Films S.A., Walwa Films S.A., 20th Century Fox",Joseph L. Mankiewicz,"Elizabeth Taylor, Richard Burton, Rex Harrison","epic, egypt, snake, greece, nile, cleopatra, historical figure, ancient rome, ancient egypt, library of alexandria, alexandria egypt, 1st century bc"
2788,tt0110950,Reality Bites,6.57,748,Released,1994-02-18,11500000,33351557,1.8984,98,en,"Drama, Romance, Comedy","Universal Pictures, Jersey Films",Ben Stiller,"Winona Ryder, Ethan Hawke, Janeane Garofalo","yuppie, roommates, generations conflict, cohabitant, cabriolet, unemployed"
370567,tt2296777,Sherlock Gnomes,5.674,722,Released,2018-03-15,59000000,90497778,2.5931,86,en,"Animation, Family, Fantasy, Comedy, Adventure, Mystery","Rocket Pictures, Paramount Animation, Metro-Goldwyn-Mayer, Paramount Pictures, Mikros Animation, Mikros Image, Reel FX Creative Studios",John Stevenson,"Johnny Depp, Emily Blunt, James McAvoy","villain, sequel, missing person, animate statue, sherlock holmes"
204436,tt1181840,Jack and the Cuckoo-Clock Heart,7.21,719,Released,2014-02-05,33746302,3484370,1.4368,94,fr,"Animation, Romance, Adventure, Drama, Fantasy","EuropaCorp, Duran, France 3 Cinéma, Canal+, Ciné+, Fonds Film in Vlaanderen, France Télévisions, La Région Île-de-France, Screen Flanders, uFilm, uFund, uMedia Family, Vlaams Agentschap Ondernemen, Vlaanderen in Actie, Walking The Dog",Stéphane Berla,"Mathias Malzieu, Olivia Ruiz, Grand Corps Malade","musical, sad story"
14438,tt1129423,Fireproof,7.7,772,Released,2008-09-26,500000,33473297,5.0471,118,en,"Drama, Romance","Samuel Goldwyn Films, Affirm Films, Carmel Entertainment, FortyFour Studios, Provident Films, Sherwood Pictures, Kendrick Brothers",Alex Kendrick,"Kirk Cameron, Erin Bethea, Ken Bevel","fire, husband wife relationship, parent child relationship, faith, marriage, religious conversion, advice, dysfunctional marriage, religion, hospital, marital problem, firefighter, christian film, christian"
17295,tt0058946,The Battle of Algiers,7.878,798,Released,1966-09-08,800000,964028,1.756,121,it,"Drama, War, History","Igor Film, Casbah Film",Gillo Pontecorvo,"Brahim Hadjadj, Yacef Saâdi, Fouzia El Kader","revolution, algerian, insurrection, algiers, algeria, resistance fighter, north africa, algerian war (1954-62), battle of algiers, struggle for independence, anti-colonialism, maghreb, djazair, independance war"
614930,tt8589698,Teenage Mutant Ninja Turtles: Mutant Mayhem,7.226,1383,Released,2023-07-31,75000000,180513586,9.1241,100,en,"Animation, Comedy, Action, Science Fiction","Paramount Pictures, Nickelodeon Movies, Point Grey Pictures, Cinesite Animation, Mikros Animation",Jeff Rowe,"Micah Abbey, Shamon Brown Jr., Nicolas Cantu","new york city, sibling relationship, skateboarding, crime fighter, superhero, turtle, ninja, duringcreditsstinger, playful, aspiring journalist, anthropomorphic animal, lighthearted, sentimental, hilarious, whimsical, adoring, audacious, earnest, enthusiastic, vibrant"
10218,tt0117802,Swingers,6.876,752,Released,1996-10-18,200000,4505922,2.6934,96,en,"Comedy, Drama","Miramax, Independent Pictures, The Alfred Shay Company Inc.",Doug Liman,"Jon Favreau, Vince Vaughn, Ron Livingston","stuffed animal, hollywood, drink, swinger, producer, name calling, aspiring actor"
329981,tt2582500,Shut In,5.3,698,Released,2016-11-11,10000000,13082071,1.8962,91,en,"Drama, Thriller","EuropaCorp, Lava Bear Films, Transfilm International, Screen Siren Pictures",Farren Blackburn,"Naomi Watts, Oliver Platt, David Cubitt","nightmare, isolation, winter, country house, deaf, bath, murder, stepson, psychologist, doctor, storm, drugs, missing child, winter storm"
516632,tt5867314,The Empty Man,6.2,876,Released,2020-10-22,16000000,4796993,6.9077,137,en,"Horror, Mystery, Thriller","BOOM! Studios, Out of Africa Entertainment, 20th Century Fox",David Prior,"James Badge Dale, Marin Ireland, Sasha Frolova","experiment, detective, cave, missouri, investigation, bridge, cult, based on comic, ex-cop, hospital, based on graphic novel, alcoholic, bhutan, missing person, occult, cosmic horror, folk lore"
10720,tt0309530,Down with Love,6.1,728,Released,2003-05-08,35000000,20298207,1.943,101,en,"Comedy, Romance","Fox 2000 Pictures, Regency Enterprises, Jinks/Cohen Company, Mediastream III, Epsilon Motion Pictures",Peyton Reed,"Renée Zellweger, Ewan McGregor, Sarah Paulson","new york city, journalist, empowerment, fake identity, deception, womanizer, playboy, author, feminist, screwball comedy, battle of the sexes, sex comedy, absurdist"
41505,tt1179069,6 Souls,6.051,719,Released,2010-03-27,22000000,851517,1.9846,112,en,"Horror, Mystery, Thriller","NALA Films, Maraci/Edelstein Films, IM Global, Shelter Productions",Björn Stein,"Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn","faith, supernatural, grave, forest, flashback, murder, fear, psychiatrist, surgery, catholicism, multiple personality, witch doctor"
53457,tt1668200,Sarah's Key,7.289,683,Released,2010-09-16,10000000,17511906,1.5112,111,fr,"Drama, War","A Plus Image, Hugo Productions, Studio 37, TF1 Droits Audiovisuels, France 2 Cinéma, TPS Star, La Région Île-de-France, Canal+, France Télévisions",Gilles Paquet-Brenner,"Kristin Scott Thomas, Mélusine Mayance, Niels Arestrup","survivor's guilt, good people"
11971,tt0107616,Much Ado About Nothing,6.9,742,Released,1993-05-07,11000000,22600000,2.1613,111,en,"Drama, Comedy, Romance","Renaissance Films, BBC Film, American Playhouse, The Samuel Goldwyn Company",Kenneth Branagh,"Emma Thompson, Kenneth Branagh, Kate Beckinsale","new love, rage and hate, bachelor, masked ball, lover, villain, based on play or musical, wedding, intrigue, mischievous, non-traditional casting, admiring, adoring, audacious"
12208,tt0061452,Casino Royale,5.3,746,Released,1967-04-13,12000000,41744718,2.7368,131,en,"Adventure, Action, Comedy","Famous Artists Productions, Columbia Pictures",Val Guest,"David Niven, Peter Sellers, Ursula Andress","casino, scotland, spy, intelligence, queen, stutter, baccarat, spoof, british spy, psychedelic, episodic movie"
44129,tt1172991,The Company Men,6.532,745,Released,2010-10-21,15000000,4882577,1.3137,104,en,Drama,"Battle Mountain Films, Spring Creek Pictures, The Weinstein Company",John Wells,"Ben Affleck, Tommy Lee Jones, Chris Cooper","stock price, corporate, carpenter, job hunting"
15070,tt0281322,Undisputed,6.515,746,Released,2002-07-17,20000000,14946150,4.7645,96,en,"Drama, Crime, Action","Miramax, Amen Ra Films",Walter Hill,"Wesley Snipes, Ving Rhames, Peter Falk","prison, martial arts, showdown, prisoner, sports, fight, gangster, boxer, fistfight, tournament, fighting, convict, racial slur, prison fight, boxing, action hero"
807356,tt12004038,Watcher,6.472,998,Released,2022-06-03,5000000,2543216,4.7424,96,en,"Horror, Mystery, Thriller","Image Nation Abu Dhabi, Lost City, Spooky Pictures, AGC Studios",Chloe Okuno,"Maika Monroe, Karl Glusman, Burn Gorman","husband wife relationship, window, paranoia, language barrier, stalker, decapitation, neighbor, serial killer, psychological thriller, voyeurism, romania, woman director, apartment"
2086,tt0113972,Nick of Time,6.227,739,Released,1995-11-22,33000000,8175346,1.3223,89,en,"Thriller, Crime, Action",Paramount Pictures,John Badham,"Johnny Depp, Courtney Chase, Charles S. Dutton","assassination, politics, los angeles, california"
6687,tt0800241,TransSiberian,6.397,738,Released,2008-01-18,15000000,5926410,1.0405,111,en,"Thriller, Crime, Mystery","Lithuanian Film Studio, Scout Productions, Canal+ España, Castelao Productions, UFA, Future Films, Telecinco Cinema, Filmax, ICO, MEDIA Programme of the European Union, FICC",Brad Anderson,"Woody Harrelson, Emily Mortimer, Kate Mara","china, police, married couple, firearm, backpacker, travel, snow, cowardliness, train, drugs, killer, siberia, moscow, russia, trans-siberian railway"
10477,tt0132245,Driven,5.1,733,Released,2001-04-27,94000000,54744738,2.6831,116,en,"Action, Drama","Epsilon Motion Pictures, Franchise Pictures, Trackform Film Productions, Warner Bros. Pictures, Don Carmody Productions",Renny Harlin,"Sylvester Stallone, Burt Reynolds, Kip Pardue","career, sports, competition, automobile"
209451,tt1742044,Jersey Boys,6.8,702,Released,2014-06-18,40000000,67347013,1.2033,134,en,"Music, Drama","Warner Bros. Pictures, GK Films",Clint Eastwood,"John Lloyd Young, Vincent Piazza, Michael Lomenda","musical, biography, based on play or musical"
14239,tt0104009,Cool World,5.634,744,Released,1992-07-10,30000000,14100000,2.5166,102,en,"Animation, Comedy, Fantasy","Paramount Pictures, Bakshi Animation",Ralph Bakshi,"Kim Basinger, Gabriel Byrne, Brad Pitt","cartoon, seduction, comic book, alternate dimension, adult animation, cartoonist, live action and animation"
2749,tt0179626,15 Minutes,5.932,739,Released,2001-03-01,60000000,56359980,1.823,120,en,"Action, Crime, Thriller","Industry Entertainment Partners, Tribeca Productions, New Redemption Pictures",John Herzfeld,"Robert De Niro, Edward Burns, Kelsey Grammer","prison, new york city, prisoner, airport, police, detective, paranoia, revenge, fear, criminal, police detective, death, nypd, news report"
11881,tt0039628,Miracle on 34th Street,7.37,768,Released,1947-06-04,630000,2700000,1.9342,96,en,"Comedy, Drama, Family",20th Century Fox,George Seaton,"Maureen O'Hara, John Payne, Edmund Gwenn","court, judge, parent child relationship, holiday, department store, santa claus, thanksgiving, psychologist, lawyer, little girl, black and white, single mother, district attorney, skepticism, holiday season, commercialism, christmas, rationalism, loss of faith, mother daughter relationship, preserved film"
471474,tt7167630,Batman: Gotham by Gaslight,6.671,711,Released,2018-01-12,1000000,3469151,1.7227,78,en,"Thriller, Action, Animation, Science Fiction","Warner Bros. Animation, DC Entertainment",Sam Liu,"Bruce Greenwood, Jennifer Carpenter, Anthony Stewart Head","jack the ripper, based on comic, adult animation"
232572,tt1178665,A Walk in the Woods,6.095,714,Released,2015-09-02,8000000,37461274,1.504,104,en,"Adventure, Comedy, Drama","Wildwood Enterprises, Route One Entertainment, Broad Green Pictures",Ken Kwapis,"Robert Redford, Nick Nolte, Emma Thompson","husband wife relationship, homeland, mountain, hiking, new hampshire, based on true story, climbing, appalachia, woods, friends, based on memoir or autobiography, old friends, travel writer, connection, calm, elderly man, backpacking, memories, reminiscing, beautiful landscapes, the great outdoors, gear, adventure, comforting, moving back home, contemplation, des moines, iowa"
400157,tt6428676,Wonder Park,6.517,706,Released,2019-03-13,100000000,119559110,2.8642,86,en,"Comedy, Animation, Adventure, Family, Fantasy","Nickelodeon Movies, Paramount Animation, Ilion Animation Studios, Paramount Pictures",Dylan Brown,"Brianna Denski, Norbert Leo Butz, Ken Hudson Campbell","animals, amusement park, wonder, imagination"
10155,tt0120399,U Turn,6.644,746,Released,1997-10-03,19000000,6682098,1.8594,125,en,"Crime, Drama, Thriller","Canal+ Droits Audiovisuels, Illusion Entertainment Group, Phoenix Pictures, Clyde Is Hungry Films",Oliver Stone,"Sean Penn, Nick Nolte, Jennifer Lopez","small town, robbery, gambling debt, arizona, wilderness, kiss, car garage, misanthrophy, money, police officer, desert, neo-noir"
12763,tt0446046,Take the Lead,6.9,704,Released,2006-03-17,30000000,65742992,1.4902,108,en,"Drama, Comedy, Music","New Line Cinema, Tiara Blu Films",Liz Friedlander,"Antonio Banderas, Rob Brown, Yaya DaCosta","dance, dancing master, woman director"
350312,tt4849438,Bāhubali 2: The Conclusion,7.437,762,Released,2017-04-27,31000000,280700000,3.779,166,te,"Action, Adventure, Fantasy",Arka Media Works,S. S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty","kingdom, bilingual"
9087,tt0112346,The American President,6.535,734,Released,1995-11-17,62000000,107879496,2.7142,114,en,"Comedy, Drama, Romance","Castle Rock Entertainment, Universal Pictures, Wildwood Enterprises",Rob Reiner,"Michael Douglas, Annette Bening, Martin Sheen","new love, usa president, the white house, class differences, widower, wildlife conservation, lobbyist, romantic"
257785,tt0491203,Tulip Fever,6.526,702,Released,2017-07-13,25000000,9204549,2.5094,107,en,"Drama, Romance","The Weinstein Company, Worldview Entertainment, Paramount Pictures, Ruby Films",Justin Chadwick,"Alicia Vikander, Dane DeHaan, Christoph Waltz","based on novel or book, netherlands, painter, period drama, tulips, portrait painting, 17th century"
15301,tt0086491,Twilight Zone: The Movie,6.45,738,Released,1983-06-24,10000000,29450920,2.1488,102,en,"Horror, Fantasy, Science Fiction",Warner Bros. Pictures,John Landis,"Dan Aykroyd, Albert Brooks, Scatman Crothers","nazi, anthology, remake, zone"
245842,tt2328678,The King's Daughter,7.1,683,Released,2022-01-21,40500000,2200000,3.0766,94,en,"Fantasy, Adventure, Family","Firstep, Brookwell-McNamara Entertainment, Kylin Pictures, Bliss Media, Lightstream Entertainment, Ingenious Media, Gravitas Ventures, Fame Universal Entertainment, Interface Productions, Lionsgate",Sean McNamara,"Pierce Brosnan, Kaya Scodelario, Benjamin Walker","based on novel or book, immortality, mermaid, period drama, illegitimate child, quest, 17th century"
205601,tt2404181,Belle,7.139,687,Released,2013-05-01,10900000,16500000,1.8217,105,en,Drama,"Pinewood Studios, DJ Films, Isle of Man Film, BFI, Metrol Technology",Amma Asante,"Gugu Mbatha-Raw, Tom Wilkinson, Sam Reid","slavery, based on true story, trial, victorian england, interracial relationship, class differences, slave, period drama, 18th century, high society, caribbean sea, biracial, woman director, social issues, costume drama, abolitionist, legal drama, illegitimacy"
10564,tt0198021,Where the Heart Is,7.115,698,Released,2000-04-27,15000000,33800000,1.7863,120,en,"Comedy, Drama, Romance","Wind Dancer Films, 20th Century Fox",Matt Williams,"Natalie Portman, Ashley Judd, Stockard Channing","california, baby, supermarket, change, pregnancy, oklahoma, pregnant minor, unwillingly pregnant, tennessee, teenage pregnancy, starting over"
10660,tt0110167,It Could Happen to You,6.7,824,Released,1994-07-29,20000000,37939757,2.5488,101,en,"Comedy, Drama, Romance",TriStar Pictures,Andrew Bergman,"Nicolas Cage, Bridget Fonda, Rosie Perez","new york city, waitress, court case, greed, diner, cop, fame, news reporter, newspaper article, marital discord, lottery ticket, winning lottery, new-found fame, man of his word, romantic, comforting, inspired by true story"
87496,tt1381404,The Company You Keep,6.173,708,Released,2012-12-20,2000000,20014680,2.2014,121,en,"Drama, Thriller","Brightlight Pictures, Kingsgate Films, Voltage Pictures, TCYK North Productions, Wildwood Enterprises",Robert Redford,"Robert Redford, Shia LaBeouf, Brendan Gleeson","journalist, robbery, federal agent, political protest, spiderweb, wanted person"
10012,tt0257516,Cursed,5.423,714,Released,2005-02-25,35000000,19300000,2.9746,99,en,"Horror, Comedy","Kalis Productions GmbH & Co. Zweite KG, Craven-Maddalena Films, Outerbanks Entertainment, Dimension Films",Wes Craven,"Christina Ricci, Joshua Jackson, Jesse Eisenberg","sibling relationship, bite, transformation, supernatural, bullying, curse, hollywood, werewolf, los angeles, california, super power, rabid dog, work relationship, mark of the beast"
9091,tt0114576,Sudden Death,5.984,739,Released,1995-10-27,35000000,64350171,1.782,110,en,"Action, Drama, Thriller, Crime","Shattered Productions, Universal Pictures, Imperial Entertainment, Signature Entertainment",Peter Hyams,"Jean-Claude Van Damme, Powers Boothe, Raymond J. Barry","explosive, hostage, ice hockey, terrorism, vice president, pittsburgh, pennsylvania, pittsburgh penguins"
50321,tt1305591,Mars Needs Moms,5.9,711,Released,2011-03-09,150000000,39000000,2.5953,88,en,"Adventure, Animation, Family","Walt Disney Pictures, ImageMovers Digital",Simon Wells,"Seth Green, Joan Cusack, Dan Fogler","rescue, alien, martian, alien abduction, alien invasion, based on children's book, duringcreditsstinger, disgusted, pretentious"
9320,tt0118661,The Avengers,4.402,723,Released,1998-08-13,60000000,48600000,2.8518,89,en,"Action, Adventure, Thriller, Science Fiction, Comedy","Jerry Weintraub Productions, Warner Bros. Pictures",Jeremiah S. Chechik,"Ralph Fiennes, Uma Thurman, Sean Connery","martial arts, london, england, showdown, hitman, clone, spy, superhero, villain, secret agent, mad scientist, weather manipulation, sword fight, swordsman, terrorism, scientist, doppelgänger, world domination, human duplication, good versus evil, based on tv series"
11258,tt0120696,Hard Rain,5.846,723,Released,1998-01-16,70000000,19900000,2.0594,97,en,"Thriller, Crime, Action","UGC PH, Marubeni, Mutual Film Company, Paramount Pictures, PolyGram Filmed Entertainment, Stargate Studios, TOHO-TOWA, BBC, Tele München",Mikael Salomon,"Morgan Freeman, Christian Slater, Minnie Driver","small town, sheriff, rain, evacuation, armored car, crook, thief, money, gunfight, church, security guard, hoodlum, flood"
